 --------------------------------------------------
 Mach Number =   0.29999999999999999     
 --------------------------------------------------
    alpha(deg)                CL                        CD                        Cm
   133.99999999999997       0.80917808102883981       -1.1252934358033224      -0.48778887999932413     
   135.00000000000000       0.80539276491769607       -1.0784009260607399      -0.47136545159572585     
   136.00000000000000       0.80005636425479343       -1.0314955096270415      -0.45493784025721778     
   137.00000000000000       0.79317179688871076      -0.98467798543380181      -0.43852656250889682     
   137.99999999999997       0.78474874058252775      -0.93805030582002025      -0.42215206116517145     
   139.00000000000000       0.77480378726450660      -0.89171505819382102      -0.40583468596031536     
   140.00000000000000       0.76336055623276278      -0.84577493048758623      -0.38959467374962059     
   141.00000000000000       0.75044976473607050      -0.80033216378982297      -0.37345212835530456     
   142.00000000000000       0.73610925464664667      -0.75548799568294223      -0.35742700012756068     
   143.00000000000000       0.72038397424598799      -0.71134209793597281      -0.34153906528754824     
   144.00000000000000       0.70332591446061565      -0.66799201229381844      -0.32580790511576735     
   145.00000000000000       0.68499399920807491      -0.62553258816916701      -0.31025288504608806     
   146.00000000000000       0.66545392984181950      -0.58405542607941585      -0.29489313372273901     
   147.00000000000000       0.64477798401523845      -0.54364833067795049      -0.27974752207473852     
   148.00000000000000       0.62304476961632671      -0.50439477720738835      -0.26483464245962324     
   149.00000000000000       0.60033893475384903      -0.46637339515158122      -0.25017278792583209     
   150.00000000000003       0.57675083510006919      -0.42965747278363070      -0.23577993164076763     
   151.00000000000000       0.55237616021218683      -0.39431448619966869      -0.22167370652931601     
   152.00000000000000       0.52731552076191546      -0.36040565629321858      -0.20787138516551890     
   153.00000000000000       0.50167399889784525      -0.32798553696309640      -0.19438985995809482     
   154.00000000000003       0.47556066424604215      -0.29710163766156755      -0.18124562366860533     
   155.00000000000000       0.44908805831875398      -0.26779408317792464      -0.16845475029925427     
   156.00000000000000       0.42237165034678964      -0.24009531331976167      -0.15603287638558416     
   156.99999999999997       0.39552926777660674      -0.21402982489959718      -0.14399518272767747     
   158.00000000000000       0.36868050487628706      -0.18961395816130711      -0.13235637659187574     
   159.00000000000000       0.34194611307379424      -0.16685572949048033      -0.12113067441350241     
   160.00000000000000       0.31544737680548796      -0.14575471194732834      -0.11033178502958996     
   160.99999999999997       0.28930547878012502      -0.12630196484290440       -9.9972893469178384E-002
   162.00000000000000       0.26364085866451908      -0.10848001325072300       -9.0066645327359487E-002
   163.00000000000000       0.23857256926862416       -9.2262878009468932E-002  -8.0625131747882009E-002
   164.00000000000000       0.21421763435137400       -7.7616156430348138E-002  -7.1659875037798998E-002
   164.99999999999997       0.19069041218238159       -6.4497153577610530E-002  -6.3181814936352956E-002
   166.00000000000003       0.16810196897926716       -5.2855063644913346E-002  -5.5201295559007581E-002
   167.00000000000000       0.14655946629526997       -4.2631200606926808E-002  -4.7728053036284288E-002
   168.00000000000000       0.12616556635803580       -3.3759276986005296E-002  -4.0771203865828637E-002
   169.00000000000000       0.10701785925752366       -2.6165729242112423E-002  -3.4339233994907660E-002
   170.00000000000000        8.9208315750330419E-002  -1.9770087971428943E-002  -2.8439988649339630E-002
   171.00000000000000        7.2822769290043166E-002  -1.4485390788217648E-002  -2.3080662923655293E-002
   172.00000000000000        5.7940430709238371E-002  -1.0218635468191057E-002  -1.8267793146113896E-002
   173.00000000000000        4.4633438770556366E-002  -6.8712706512132965E-003  -1.4007249031019796E-002
   174.00000000000000        3.2966449572214694E-002  -4.3397211392850977E-003  -1.0304226629622415E-002
   174.99999999999997        2.2996267540471974E-002  -2.5159445844432247E-003  -7.1632420897185583E-003
   175.99999999999997        1.4771520468217576E-002  -1.2880161415654552E-003  -4.5881262329320535E-003
   177.00000000000003        8.3323807682424977E-003  -5.4073746562793130E-004  -2.5820199574942502E-003
   178.00000000000000        3.7103348031606856E-003  -1.5626626237060168E-004  -1.1473704732126715E-003
   179.00000000000000        9.2800183406242711E-004  -1.4762457403880883E-005  -2.8592837418129046E-004
   180.00000000000000       -9.9620138547386764E-007   4.9530677213068523E-006   1.2544463424758330E-006
 --------------------------------------------------
 Mach Number =   0.80000000000000004     
 --------------------------------------------------
    alpha(deg)                CL                        CD                        Cm
  -180.00000000000000        1.3486065405007882E-006   2.2204845934830011E-006  -4.0128335535545658E-008
  -179.00000000000000       -1.2673205364686167E-003  -2.4445484843244675E-005   3.9236455092364901E-004
  -178.00000000000000       -5.0676028776266780E-003  -2.1277362424707125E-004   1.5691084971216124E-003
  -177.00000000000003       -1.1381875887278179E-002  -7.2361645290262378E-004   3.5287579590208853E-003
  -175.99999999999997       -2.0180875247114129E-002  -1.7161414159318935E-003   6.2689253263177192E-003
  -174.99999999999997       -3.1423855104119623E-002  -3.3470013103141681E-003   9.7862720373314699E-003
  -174.00000000000000       -4.5058810946987334E-002  -5.7695199257829094E-003   1.4076512645117192E-002
  -173.00000000000000       -6.1022763654535225E-002  -9.1328978094357399E-003   1.9134420037028383E-002
  -172.00000000000000       -7.9242102868504805E-002  -1.3581442924851070E-002   2.4953831801344868E-002
  -171.00000000000000       -9.9632987459798122E-002  -1.9253830804622247E-002   3.1527657733181877E-002
  -170.00000000000000      -0.12210180048938411       -2.6282398592798049E-002   3.8847888470510614E-002
  -169.00000000000000      -0.14654565571636380       -3.4792477140911465E-002   4.6905605249730697E-002
  -168.00000000000000      -0.17285295237727402       -4.4901765059882817E-002   5.5690990768873343E-002
  -167.00000000000000      -0.20090397465661872       -5.6719748343011571E-002   6.5193341145160427E-002
  -166.00000000000003      -0.23057153198905869       -7.0347168863418477E-002   7.5401078952301498E-002
  -164.99999999999997      -0.26172163608249549       -8.5875544715366736E-002   8.6301767321593906E-002
  -164.00000000000000      -0.29421421032868506      -0.10338674501593136        9.7882125089590322E-002
  -163.00000000000000      -0.32790382707661359      -0.12295262141307377       0.11012804297380956     
  -162.00000000000000      -0.36264046808436540      -0.14463469816162511       0.12302460075671448     
  -160.99999999999997      -0.39827030333891728      -0.16848392223278263       0.13655608545693784     
  -160.00000000000000      -0.43463648334108584      -0.19454047451801285       0.15070601046552634     
  -159.00000000000000      -0.47157993989507485      -0.22283364277818940       0.16545713562379327     
  -158.00000000000000      -0.50894019041937133      -0.25338175657575168       0.18079148821819835     
  -156.99999999999997      -0.54655614080782611      -0.28619218401510327       0.19669038486655624     
  -156.00000000000000      -0.58426688191681064      -0.32126138970748541       0.21313445426877090     
  -155.00000000000000      -0.62191247483559686      -0.35857505297309450       0.23010366079421990     
  -154.00000000000003      -0.65933472021201378      -0.39810824490001701       0.24757732887688200     
  -153.00000000000000      -0.69637790705296032      -0.43982566249740568       0.26553416818829600     
  -152.00000000000000      -0.73288953659880618      -0.48368191781335534       0.28395229955746815     
  -151.00000000000000      -0.76872101707930240      -0.52962187953864315       0.30280928160591686     
  -150.00000000000003      -0.80372832539692163      -0.57758106428743961       0.32208213806514752     
  -149.00000000000000      -0.83777263204716756      -0.62748607443873416       0.34174738574297309     
  -148.00000000000000      -0.87072088587477880      -0.67925507913940164       0.36178106310430591     
  -147.00000000000000      -0.90244635557526931      -0.73279833481269463       0.38215875943123817     
  -146.00000000000000      -0.93282912518307948      -0.78801874128788274       0.40285564452648653     
  -145.00000000000000      -0.96175654113547704      -0.84481242946797308       0.42384649892359050     
  -144.00000000000000      -0.98912360886545658      -0.90306937628460504       0.44510574456657304     
  -143.00000000000000       -1.0148333372517861      -0.96267404255435651       0.46660747592116031     
  -142.00000000000000       -1.0387970296394915       -1.0235060292481433       0.48832549147907006     
  -141.00000000000000       -1.0609345205349887       -1.0854407476171992       0.51023332561633850     
  -140.00000000000000       -1.0811743574745039       -1.1483500985849791       0.53230428076617697     
